Dato,Tid,Globalstraling,Solskinstid,Lufttemperatur,"Relativ luftfuktighet",Vindretning,Vindstyrke,Lufttrykk,Vindkast
2023-04-12,21:10,0.2,0,10.4,40,111,2.4,993.8,5.4
2023-04-12,21:20,0.2,0,10.4,40,91,2.5,994,6.6
2023-04-12,21:30,-0.1,0,10.3,40,114,1.8,994,3.6
2023-04-12,21:40,0.4,0,10.3,41,96,1.8,994,3.6
2023-04-12,21:50,0.1,0,10.1,42,132,1.6,993.8,5.1
2023-04-12,22:00,-0,0,10.2,42,117,1,993.8,2.1
2023-04-12,22:10,-0.1,0,9.9,44,40,0.8,994,2.1
2023-04-12,22:20,0,0,9.7,45,67,0.5,994,2.1
2023-04-12,22:30,0,0,9.6,46,183,1,994,2.1
2023-04-12,22:40,0.3,0,10,45,144,1.3,994,3.6
2023-04-12,22:50,0.5,0,10.4,44,108,3.4,993.8,6.9
2023-04-12,23:00,-0.3,0,10.3,46,107,3.8,993.8,6.3
2023-04-12,23:10,-1.1,0,10.1,47,115,2.3,993.6,4.8
2023-04-12,23:20,0.7,0,10.2,46,108,3.4,993.6,6
2023-04-12,23:30,0.2,0,10.2,46,76,2.3,993.5,3.9
2023-04-12,23:40,0,0,10,47,62,1.4,993.6,3
2023-04-12,23:50,-0.2,0,9.8,48,95,1.4,993.5,3.3
2023-04-13,00:00,-0.5,0,9.6,49,243,1.2,993.5,2.1
2023-04-13,00:10,-0.3,0,9.8,48,326,1.5,993.5,2.4
2023-04-13,00:20,-0.3,0,9.8,48,325,1.5,993.5,2.1
2023-04-13,00:30,-0.2,0,9.6,49,282,1.1,993.5,1.8
2023-04-13,00:40,-0.2,0,9.6,49,318,1.3,993.3,2.1
2023-04-13,00:50,-0.8,0,9.2,52,327,0.7,993.3,1.5
2023-04-13,01:00,-0.9,0,8.7,54,350,1,993.5,1.8
2023-04-13,01:10,,0,9.1,53,263,0.9,993.5,1.5
2023-04-13,01:20,-0.8,0,8.6,55,255,0.8,993.5,1.5
2023-04-13,01:30,-1.3,0,8.2,56,111,0.7,993.5,1.5
2023-04-13,01:40,-1.1,0,8.1,58,158,0.7,993.5,1.5
2023-04-13,01:50,-0.8,0,8,58,146,1,993.5,1.5
2023-04-13,02:00,-0.5,0,8,57,121,1,993.6,1.5
2023-04-13,02:10,0,0,8.2,56,166,1.6,993.6,2.4
2023-04-13,02:20,0.4,0,8.5,54,164,1,993.6,2.1
2023-04-13,02:30,0,0,8.3,56,147,1.2,993.5,2.1
2023-04-13,02:40,-0,0,8.2,56,138,1.4,993.5,2.1
2023-04-13,02:50,0.5,0,8.3,56,166,1,993.5,1.8
2023-04-13,03:00,1,0,9.1,52,129,1.9,993.3,3.6
2023-04-13,03:10,0.4,0,8.4,56,56,1.2,993.3,3
2023-04-13,03:20,0.4,0,8.4,56,340,1.3,993.3,2.4
2023-04-13,03:30,0.7,0,9,54,68,1.5,993.1,5.1
2023-04-13,03:40,1.3,0,9.7,51,70,2.1,993,5.4
2023-04-13,03:50,0.8,0,9.6,50,101,3.3,992.8,5.7
2023-04-13,04:00,1.2,0,10.2,48,104,3.5,992.8,6.6
2023-04-13,04:10,0.8,0,10.2,47,102,3.9,992.8,6.6
2023-04-13,04:20,1.4,0,10.3,47,95,4.2,992.6,7.8
2023-04-13,04:30,2.2,0,10.5,46,87,5.6,992.4,8.1
2023-04-13,04:40,4,0,10.3,47,90,6.2,992.6,9.9
2023-04-13,04:50,10.2,0,10.2,48,96,6.5,992.3,9.6
2023-04-13,05:00,18.5,0,10.2,48,97,7.2,992.4,9.9
2023-04-13,05:10,26.6,0,10.2,48,98,7.9,992.1,11
2023-04-13,05:20,35.8,0,10.5,46,98,8.5,992.1,11.9
2023-04-13,05:30,40,0,10.6,45,99,7.2,992.3,10.4
2023-04-13,05:40,47,0,10.8,44,95,6.3,992.3,11.6
2023-04-13,05:50,61,0,10.9,44,96,6.5,992.4,9.6
2023-04-13,06:00,72.2,0,10.9,44,95,6.1,992.3,9.3
2023-04-13,06:10,78.4,0,10.8,46,100,7,992.4,10.7
2023-04-13,06:20,92.5,0,10.9,46,107,6.9,992.4,10.7
2023-04-13,06:30,111.3,0,11.2,46,102,6.7,992.3,10.2
2023-04-13,06:40,114.3,0,10.9,46,100,7,992.3,11.6
2023-04-13,06:50,108.3,0,10.9,46,90,6,992.3,10.4
2023-04-13,07:00,117.5,0,10.9,46,81,6.1,992.1,11
2023-04-13,07:10,151.7,0,11,46,86,5.2,992.1,8.4
2023-04-13,07:20,156.4,0,11.1,46,91,5.4,992.1,9.3
2023-04-13,07:30,149.6,0,11.1,46,94,6.5,991.9,10.2
2023-04-13,07:40,150.1,0,11.1,46,102,6.2,992.1,9.6
2023-04-13,07:50,143.5,0,11.2,45,93,6.1,991.9,9.6
2023-04-13,08:00,154.2,0,11.1,45,101,6.3,992.1,10.2
2023-04-13,08:10,127.9,0,11.2,45,104,5.5,992.1,11.9
2023-04-13,08:20,104.5,0,11.3,44,92,5.1,992.3,8.4
2023-04-13,08:30,137.3,0,11.4,43,84,6.2,992.1,9.6
2023-04-13,08:40,150.8,0,11.5,42,96,5.6,992.1,8.7
2023-04-13,08:50,163.9,0,11.5,42,94,6,992.1,9.6
2023-04-13,09:00,163.8,0,11.7,41,93,6.8,991.9,10.4
2023-04-13,09:10,173,0,11.7,41,88,5.7,992.1,9.3
2023-04-13,09:20,180.8,0,11.6,41,84,4,991.9,7.8
2023-04-13,09:30,147.5,0,11.7,41,89,4.6,991.9,7.5
2023-04-13,09:40,129.3,0,11.5,42,78,4.5,992.1,8.1
2023-04-13,09:50,128.4,0,,42,76,3.4,992.3,7.2
2023-04-13,10:00,115.8,0,11.4,43,96,2.9,992.3,6.3
2023-04-13,10:10,100.6,0,11.5,42,89,2.1,992.3,4.8
2023-04-13,10:20,100.4,0,11.5,42,94,2,992.1,4.8
2023-04-13,10:30,99.5,0,11.6,42,102,3.2,992.1,6.9
2023-04-13,10:40,89.2,0,11.5,42,99,3.9,992.1,6.3
2023-04-13,10:50,73.1,0,11.5,43,86,4.4,992.1,6.9
2023-04-13,11:00,63.7,0,11.4,43,93,4,992.1,6.3
2023-04-13,11:10,61.7,0,11.4,43,91,4,992.1,7.2
2023-04-13,11:20,65.4,0,11.4,44,80,4.8,992.1,8.1
2023-04-13,11:30,86.4,0,11.3,45,86,4.6,992.1,7.8
2023-04-13,11:40,88.8,0,11.3,45,91,5.3,991.9,8.7
2023-04-13,11:50,82.5,0,11.4,44,93,3.7,991.9,6.3
2023-04-13,12:00,75.7,0,11.5,43,98,3.7,991.9,7.2
2023-04-13,12:10,75.1,0,11.5,43,95,4.6,991.9,8.4
2023-04-13,12:20,73.5,0,11.6,42,101,4.9,991.9,7.8
2023-04-13,12:30,71,0,11.7,41,101,5.4,991.8,8.4
2023-04-13,12:40,85.1,0,11.7,42,92,3.9,991.9,6
2023-04-13,12:50,95.1,0,11.7,42,102,3.6,991.8,5.4
2023-04-13,13:00,84,0,12,40,90,1.9,991.8,4.8
2023-04-13,13:10,97.6,0,12.2,39,120,4.9,991.3,9.3
2023-04-13,13:20,110.1,0,12.3,38,133,6.5,990.9,11.6
2023-04-13,13:30,169,0,12.2,38,125,8.6,991.3,13.7
2023-04-13,13:40,172,0,12.3,39,117,6.3,991.3,10.4
2023-04-13,13:50,201.2,0,12.3,40,123,8.7,991.4,14
2023-04-13,14:00,83.6,0,11.6,43,132,8,992.1,14.3
2023-04-13,14:10,72.3,0,10.3,52,139,7.8,992.4,13.7
2023-04-13,14:20,115.4,0,10.5,52,132,7,992.6,13.7
2023-04-13,14:30,93.2,0,10.9,49,127,4.6,992.8,9.9
2023-04-13,14:40,90.7,0,10,52,129,7.2,993.3,13.7
2023-04-13,14:50,83.5,0,10.4,51,147,7.8,993.1,12.2
2023-04-13,15:00,132.2,0,10.9,49,143,6.6,993.1,11
2023-04-13,15:10,477.5,8.3,11.1,49,136,5.2,993.5,8.4
2023-04-13,15:20,439.1,10,11.8,44,141,6.2,993.3,10.7
2023-04-13,15:30,408.6,10,11.7,43,144,7.3,993.6,11
2023-04-13,15:40,407.3,10,11.7,44,150,6,994,11.3
2023-04-13,15:50,382.3,10,11.3,44,165,8.4,993.8,14
2023-04-13,16:00,359.8,10,11.4,44,170,7.5,994,12.5
2023-04-13,16:10,342.7,10,11.5,43,169,6.3,994.1,9.9
2023-04-13,16:20,318,10,11.4,42,166,7.8,994,11.3
2023-04-13,16:30,296.7,10,11.5,43,169,5.3,994.1,9.6
2023-04-13,16:40,271.4,10,11.5,43,155,6.3,994.5,9.9
2023-04-13,16:50,235.7,10,11.4,43,160,4.5,994.5,6.9
2023-04-13,17:00,233.7,10,11.4,46,170,3.5,994.3,6.6
2023-04-13,17:10,229.2,10,11.4,45,190,3.4,994.6,6.6
2023-04-13,17:20,169.4,9.7,11.5,45,192,2.9,994.6,6
2023-04-13,17:30,116.4,9,11.3,44,199,3.5,994.8,6
2023-04-13,17:40,75.3,4.7,11.3,46,197,2.2,995,4.8
2023-04-13,17:50,49.1,0,10.9,46,155,1,995.1,2.7
2023-04-13,18:00,50.3,0,10.8,48,108,1.9,995.3,3
2023-04-13,18:10,38.8,0,10.7,48,127,2.4,995.1,3.3
2023-04-13,18:20,34,0,10.6,48,134,1.9,995.1,3
2023-04-13,18:30,23.4,2,10.2,51,135,1.6,995.3,3
2023-04-13,18:40,11.8,2.3,10.2,52,144,1.9,995.5,2.7
2023-04-13,18:50,3.8,0,10,51,163,1.5,995.6,2.7
2023-04-13,19:00,0.8,0,9.9,52,161,0.5,995.6,0.9
2023-04-13,19:10,0.1,0,9.7,57,308,1.6,995.8,3
2023-04-13,19:20,-0.5,0,9.2,62,280,2,996.2,2.7
2023-04-13,19:30,-0.4,0,8.9,65,284,2.6,996.2,3.3
2023-04-13,19:40,-0.8,0,8.6,69,289,1.6,996.3,3
2023-04-13,19:50,-0.6,0,8.7,70,289,1,996.5,1.8
2023-04-13,20:00,-0.3,0,8.7,70,278,1.3,996.3,2.1
2023-04-13,20:10,-0.3,0,8.7,69,340,0.8,996.3,1.8
2023-04-13,20:20,-0.7,0,8.7,69,320,0.6,996.3,1.2
2023-04-13,20:30,-0.9,0,8.7,69,254,0.8,996.3,1.2
2023-04-13,20:40,-1,0,8.4,67,303,0.5,996.3,1.2
2023-04-13,20:50,-0.2,0,8.6,67,260,0.6,996.3,1.2
2023-04-13,21:00,0.2,0,8.5,66,280,0.6,996.3,0.9
2023-04-13,21:10,0.9,0,9.1,59,249,1,996.3,2.4
2023-04-13,21:20,0.8,0,9.2,57,272,0.8,996.5,1.8
2023-04-13,21:30,0.9,0,9,60,299,1,996.5,3
2023-04-13,21:40,0.7,0,9,61,340,2.9,996.3,3.9
2023-04-13,21:50,0.5,0,8.7,65,331,3.2,996.5,4.5
2023-04-13,22:00,-0,0,9.6,54,346,2.5,996.3,7.5
2023-04-13,22:10,-0.2,0,9,59,310,1.6,996.2,4.8
2023-04-13,22:20,0.2,0,9.4,56,22,1.9,996.3,5.1
2023-04-13,22:30,-0,0,8.7,61,294,1.6,996.3,2.4
2023-04-13,22:40,-0.2,0,9.1,57,324,2.4,996.3,3.3
2023-04-13,22:50,-0.1,0,9,56,311,1.9,996.3,3.3
2023-04-13,23:00,0.2,0,9.2,56,323,1.5,996.3,2.4
2023-04-13,23:10,0.1,0,9.2,55,307,1.3,996.3,2.4
2023-04-13,23:20,0,0,9.2,54,318,1.8,996.5,3
2023-04-13,23:30,-0.1,0,9.1,55,331,1.9,996.3,2.4
2023-04-13,23:40,0.2,0,9.3,53,286,2,996.5,3.9
2023-04-13,23:50,-0.2,0,8.8,56,266,1,996.3,2.1
2023-04-14,00:00,-0,0,8.9,56,287,1,996.3,3
2023-04-14,00:10,0,0,8.8,55,227,0.8,996.3,1.5
2023-04-14,00:20,1.2,0,9.7,49,182,1.2,996.3,3.9
2023-04-14,00:30,1.7,0,10.4,44,141,3,996.3,4.5
2023-04-14,00:40,1.5,0,10.7,43,133,4.1,996.5,7.5
2023-04-14,00:50,1.4,0,10.8,42,132,4.3,996.7,8.1
2023-04-14,01:00,0.2,0,10.4,43,131,3.1,996.7,5.4
2023-04-14,01:10,0.2,0,10.5,44,140,3.9,996.5,6.6
2023-04-14,01:20,0.1,0,10.3,44,134,3.1,996.7,5.1
2023-04-14,01:30,0.2,0,10.1,46,133,3.1,996.7,5.7
2023-04-14,01:40,0.6,0,10.2,46,146,4.2,996.8,6.9
2023-04-14,01:50,0.6,0,10.2,47,155,4.3,997,6.6
2023-04-14,02:00,0.5,0,10.3,47,139,3.7,997,5.7
2023-04-14,02:10,0.2,0,10.2,47,129,3.5,997.2,5.4
2023-04-14,02:20,0.3,0,10.2,47,120,3.8,997,6
2023-04-14,02:30,0.4,0,10.2,47,124,3.6,997.3,5.4
2023-04-14,02:40,0.6,0,10.3,47,121,3.9,997.3,5.4
2023-04-14,02:50,0.4,0,10.3,46,129,3.9,997.5,6
2023-04-14,03:00,0.3,0,10.1,47,118,3.7,997.5,6
2023-04-14,03:10,1.1,0,10.6,44,132,6.2,997.7,10.2
2023-04-14,03:20,1,0,10.8,43,135,8.5,997.5,14.3
2023-04-14,03:30,0.4,0,10.6,44,141,8.1,997.8,14.3
2023-04-14,03:40,-0.1,0,10.3,46,147,5.4,998.2,11
2023-04-14,03:50,0,0,10.1,48,150,5.7,998.5,9
2023-04-14,04:00,0.1,0,9.9,49,148,4.5,998.5,7.5
2023-04-14,04:10,0.2,0,9.7,50,153,4.2,999,7.8
2023-04-14,04:20,0.5,0,9.5,52,163,5.3,999.2,9
2023-04-14,04:30,0.7,0,9.1,56,166,5.8,999.4,9
2023-04-14,04:40,1.6,0,8.7,59,163,6.7,999.5,10.4
2023-04-14,04:50,2.2,0,,61,144,3.9,999.7,6.9
2023-04-14,05:00,3.6,0,8.5,61,137,3.1,999.9,5.4
2023-04-14,05:10,4.8,0,8.4,62,115,3.4,999.9,5.4
2023-04-14,05:20,7.1,0,8.3,62,127,3.1,999.9,4.8
2023-04-14,05:30,11.7,0,8.4,62,133,2.9,1000,4.5
2023-04-14,05:40,24.2,0,8.4,62,139,2.8,1000.2,4.2
2023-04-14,05:50,35.1,0,8.5,61,142,2.9,1000.2,4.5
2023-04-14,06:00,32.7,0,8.8,60,122,2.6,1000.4,4.2
2023-04-14,06:10,36.4,0,9,58,117,2.5,1000.5,4.5
2023-04-14,06:20,47.2,0,9.3,56,131,2.7,1000.5,4.8
2023-04-14,06:30,50.2,0,9.5,54,142,2.5,1000.7,5.4
2023-04-14,06:40,60.5,0,9.6,53,147,2.8,1000.9,5.4
2023-04-14,06:50,68,0,9.6,53,142,3,1001,5.1
2023-04-14,07:00,44.1,0,9.5,54,163,3.9,1001.2,6.6
2023-04-14,07:10,51.8,0,9.5,54,157,3.9,1001.5,6.3
2023-04-14,07:20,56.3,0,9.4,56,167,3.8,1001.7,6.6
2023-04-14,07:30,74.9,0,9.3,57,159,4.1,1001.9,7.8
2023-04-14,07:40,91.2,0.3,9.2,58,149,3.1,1001.9,6.9
2023-04-14,07:50,215.3,1.7,9.3,,145,3.1,1002,4.8
2023-04-14,08:00,191.5,0,9.4,57,134,2.5,1002,4.2
2023-04-14,08:10,225.6,2,9.7,56,128,2.5,1002,5.7
2023-04-14,08:20,141.9,0,9.8,55,150,4,1002.2,6.3
2023-04-14,08:30,139.2,0,10,55,147,3.3,1002.4,6
2023-04-14,08:40,121.7,0,10,53,149,3.7,1002.4,6.6
2023-04-14,08:50,145.5,0,10.2,53,140,3.9,1002.4,6.6
2023-04-14,09:00,193.4,0,10.5,52,140,4.1,1002.6,7.2
2023-04-14,09:10,179.3,0.3,10.6,51,156,4.5,1002.7,7.2
2023-04-14,09:20,266.6,1,10.7,50,158,4.6,1002.9,7.5
2023-04-14,09:30,395,4,11,49,159,5.2,1002.9,8.7
2023-04-14,09:40,211.1,0.7,10.8,49,165,7.1,1003.4,10.4
2023-04-14,09:50,211.8,0.3,10.6,51,165,6.6,1003.4,10.7
2023-04-14,10:00,249.8,0.3,10.6,52,160,6.3,1003.6,9.6
2023-04-14,10:10,331.8,2.7,10.6,52,151,6.4,1003.9,9.6
2023-04-14,10:20,,0.7,10.7,52,152,6.2,1003.9,9.9
2023-04-14,10:30,144.8,0,10.5,52,157,6.2,1003.9,9.9
2023-04-14,10:40,333.2,2,10.7,53,153,6.5,1004.1,11.6
2023-04-14,10:50,161.5,0.3,10.7,53,157,7.9,1004.2,11.9
2023-04-14,11:00,150,0,10.6,53,155,8.1,1004.4,13.4
2023-04-14,11:10,172.2,0,10.7,53,162,6.3,1004.4,9.9
2023-04-14,11:20,172.2,0,10.7,52,155,7.1,1004.6,11.9
2023-04-14,11:30,156,0,10.8,52,151,6.8,1004.9,12.5
2023-04-14,11:40,232.5,0,10.8,54,155,6,1005.1,11
2023-04-14,11:50,231.7,0,10.5,56,169,6.5,1005.1,10.4
2023-04-14,12:00,164.6,0,10.3,57,164,6.8,1005.4,10.2
2023-04-14,12:10,102.1,0,10.3,59,156,5.2,1005.6,8.7
2023-04-14,12:20,203.8,0,10.6,56,163,5.9,1005.8,9
2023-04-14,12:30,217.6,0,10.6,56,158,6.3,1005.6,11.3
2023-04-14,12:40,106.5,0,10.7,56,154,6.1,1005.9,9.3
2023-04-14,12:50,120.8,0,10.2,58,174,6.4,1006.1,10.7
2023-04-14,13:00,132.8,0,9.3,64,177,5.7,1006.3,9.9
2023-04-14,13:10,162.9,0,9.4,66,165,5.2,1006.4,8.7
2023-04-14,13:20,124.4,0,9.6,66,154,4.3,1006.4,7.2
2023-04-14,13:30,120.2,0,9.7,64,142,3.6,1006.4,5.4
2023-04-14,13:40,227.6,0,9.9,64,147,3.1,1006.4,5.1
2023-04-14,13:50,208.7,0,10.2,62,158,3.6,1006.3,5.1
2023-04-14,14:00,348.6,5,10.5,60,167,4.1,1006.1,6.3
2023-04-14,14:10,387.5,7.7,11,55,160,3.8,1006.1,6
2023-04-14,14:20,353.4,5,11.3,53,163,3.7,1006.3,6
2023-04-14,14:30,268,0.3,11.4,52,159,3.4,1006.4,6.6
2023-04-14,14:40,204.9,0,11.9,46,167,5.2,1006.4,9.9
2023-04-14,14:50,344.5,4,12,43,165,6.7,1006.4,10.7
2023-04-14,15:00,239.9,1.3,12.3,39,164,7,1006.6,10.7
2023-04-14,15:10,210.3,0.3,12.3,38,164,7.5,1006.4,11.9
2023-04-14,15:20,274.7,4.3,12.3,38,147,5.8,1006.6,9.6
2023-04-14,15:30,293.9,4.3,12.3,37,138,5.7,1006.6,9.6
2023-04-14,15:40,316.2,5,12.3,38,152,6.5,1006.8,10.7
2023-04-14,15:50,296.9,4,12.3,37,147,6,1006.9,9.6
2023-04-14,16:00,134.4,0,12.3,38,146,4.9,1007.1,9.3
2023-04-14,16:10,166.2,0.7,12.2,38,158,6.3,1007.1,9.6
2023-04-14,16:20,125.8,0,12,38,158,7.6,1007.3,11.9
2023-04-14,16:30,117.9,0,12,38,150,6.3,1007.4,9.9
2023-04-14,16:40,121.4,0,11.9,38,154,5.2,1007.6,8.4
2023-04-14,16:50,158.1,1,11.9,38,150,6,1007.4,9.3
2023-04-14,17:00,173.1,2,11.9,39,161,5.4,1007.6,8.4
2023-04-14,17:10,207.7,7.7,12,39,157,5.2,1007.6,8.4
2023-04-14,17:20,181.5,6.3,12,39,146,4,1007.8,6
2023-04-14,17:30,160.5,8.7,12,39,152,4.3,1007.8,7.2
2023-04-14,17:40,111.6,5.7,12,39,162,4.5,1007.8,6.6
2023-04-14,17:50,88.6,4,11.9,39,147,3.6,1007.8,6
2023-04-14,18:00,84.1,5.7,11.7,41,161,2.8,1008.1,5.4
2023-04-14,18:10,70.4,8.7,11.1,53,204,1.6,1008.3,3.3
2023-04-14,18:20,38.3,0.7,10.4,58,232,2.7,1008.4,5.7
2023-04-14,18:30,26.5,0,9.9,62,237,3.5,1008.6,5.7
2023-04-14,18:40,21.9,0,9.7,64,241,2.3,1008.8,4.5
2023-04-14,18:50,12.4,0,9.6,64,285,1.1,1009,2.4
2023-04-14,19:00,7.5,0,9.5,65,224,1.9,1009.1,3.6
2023-04-14,19:10,2.7,0,9.2,65,199,2.2,1009.1,4.5
2023-04-14,19:20,-0.6,0,9,66,189,1.9,1009.3,3.9
2023-04-14,19:30,-0.9,0,8.7,65,175,1.9,1009.6,5.7
2023-04-14,19:40,-1.1,0,8.4,66,224,3.2,1009.8,7.2
2023-04-14,19:50,-1.2,0,8.3,68,179,1.8,1009.8,4.2
2023-04-14,20:00,-1.1,0,8,70,196,2.2,1010,5.1
2023-04-14,20:10,-1.3,0,7.8,71,187,1.9,1010.1,4.2
2023-04-14,20:20,-1.1,0,7.8,71,154,1.6,1010.3,3.3
2023-04-14,20:30,-0.9,0,7.8,72,129,2.2,1010.3,3.3
2023-04-14,20:40,-0.6,0,7.7,72,134,2.2,1010.3,3.3
2023-04-14,20:50,-0.4,0,7.8,72,145,2.1,1010.5,3.3
2023-04-14,21:00,-0.3,0,7.7,73,157,2.2,1010.5,3
2023-04-14,21:10,-0.3,0,7.6,73,166,2.4,1010.6,5.4
2023-04-14,21:20,-0.4,0,7.5,74,131,1.1,1010.6,2.1
2023-04-14,21:30,-0.3,0,7.4,74,148,1.3,1010.6,1.8
2023-04-14,21:40,-0.3,0,7.3,74,127,1.6,1010.6,2.1
2023-04-14,21:50,-0.6,0,7.3,74,116,1.1,1010.8,1.8
2023-04-14,22:00,-0.2,0,7.3,74,127,0.9,1010.8,1.8
2023-04-14,22:10,0.2,0,7.5,73,128,0.9,1011,1.5
2023-04-14,22:20,0.5,0,7.4,74,144,1.1,1011,1.5
2023-04-14,22:30,0.5,0,7.5,73,151,1.4,1011,1.8
2023-04-14,22:40,0.4,0,7.6,71,121,1.5,1011.1,2.1
2023-04-14,22:50,0.1,0,7.5,71,152,1.4,1011.1,2.1
2023-04-14,23:00,-0.3,0,7.6,71,166,1.3,1011.1,2.1
2023-04-14,23:10,-0.3,0,7.6,70,152,1.3,1011.3,2.1
2023-04-14,23:20,-0.3,0,7.6,69,149,1.3,1011.3,2.1
2023-04-14,23:30,-0.8,0,7.2,70,147,1.1,1011.5,1.8
2023-04-14,23:40,-0.6,0,7.3,70,154,1.3,1011.5,2.1
2023-04-14,23:50,-1.2,0,7.2,70,151,1.1,1011.5,2.1
2023-04-15,00:00,-1.7,0,6.7,70,146,0.3,1011.6,0.9
2023-04-15,00:10,-1.3,0,6.6,72,146,0.5,1011.6,1.2
2023-04-15,00:20,-1.2,0,6.5,73,146,0.2,1011.8,0.6
2023-04-15,00:30,-1.4,0,6.5,72,146,0.7,1011.8,1.2
2023-04-15,00:40,-1.2,0,6.5,72,146,0.8,1011.8,1.2
2023-04-15,00:50,-0.8,0,6.4,73,146,0.7,1012,1.2
2023-04-15,01:00,-0.9,0,6.4,73,146,0.9,1011.8,1.5
2023-04-15,01:10,-0.8,0,6.2,72,146,0.9,1012,1.5
2023-04-15,01:20,-0.9,0,6.1,73,146,0.6,1012,0.9
2023-04-15,01:30,-0.7,0,5.9,73,146,0.7,1012,0.9
2023-04-15,01:40,-0.8,0,5.8,74,146,0.6,1012.2,0.9
2023-04-15,01:50,-1.2,0,5.5,74,146,0.4,1012.2,0.6
2023-04-15,02:00,-1.3,0,5.5,74,146,0.2,1012.3,0.6
2023-04-15,02:10,-1.1,0,5.4,75,146,0.4,1012.3,0.6
2023-04-15,02:20,-0.9,0,5.1,75,146,0.2,1012.3,0.6
2023-04-15,02:30,-0.6,0,5,77,146,0.2,1012.3,0.6
2023-04-15,02:40,-0.3,0,5.2,77,146,0.2,1012.5,0.6
2023-04-15,02:50,-0.2,0,4.6,76,146,0,1012.5,0
2023-04-15,03:00,0.6,0,4.5,78,146,0.1,1012.5,0.6
2023-04-15,03:10,1.6,0,5.2,80,146,0.3,1012.7,0.9
2023-04-15,03:20,2,0,5.8,78,146,1,1012.7,1.2
2023-04-15,03:30,1.6,0,5.8,79,146,0.6,1012.7,1.5
2023-04-15,03:40,1.4,0,5.6,79,146,0.9,1012.8,1.5
2023-04-15,03:50,1.2,0,,80,146,0.5,1012.8,1.5
2023-04-15,04:00,1.3,0,5.5,81,146,1,1012.8,1.5
2023-04-15,04:10,1.7,0,5.6,82,286,1.1,1012.8,1.8
2023-04-15,04:20,2.2,0,5.5,82,310,1,1012.8,2.1
2023-04-15,04:30,3.6,0,5.5,83,286,1.3,1013,2.1
2023-04-15,04:40,5.4,0,5.5,83,311,1.3,1013,2.1
2023-04-15,04:50,8.8,0,5.4,83,283,1.6,1013,2.7
2023-04-15,05:00,12.5,0,5.4,84,293,1.6,1013,2.7
2023-04-15,05:10,18.2,0,5.4,85,298,1.5,1013.2,2.7
2023-04-15,05:20,23.3,0,5.4,86,299,1.2,1013.2,2.7
2023-04-15,05:30,30.7,0,5.5,87,294,1.6,1013.3,3
2023-04-15,05:40,63.3,4,5.5,87,279,1.9,1013.3,3
2023-04-15,05:50,101.6,10,5.7,87,291,1.8,1013.5,2.7
2023-04-15,06:00,120.9,10,6,87,310,1,1013.5,2.1
2023-04-15,06:10,124.9,10,6.1,87,289,1.6,1013.7,3
2023-04-15,06:20,109,10,6.1,87,279,1.9,1013.7,3
2023-04-15,06:30,125.9,10,5.9,87,286,1.9,1013.7,4.2
2023-04-15,06:40,168.6,10,6.2,87,295,2.5,1013.8,4.2
2023-04-15,06:50,139.7,8.7,6.4,86,310,2.2,1013.8,3.9
2023-04-15,07:00,127.5,4.3,6.5,85,290,2.3,1013.8,3.6
2023-04-15,07:10,106.2,0,6.5,84,295,1.9,1014,3.3
2023-04-15,07:20,177.3,3.3,6.5,85,295,2.1,1014,3.9
2023-04-15,07:30,328.2,10,7,85,291,1.8,1014,3.3
2023-04-15,07:40,255.9,9.7,7.7,82,302,1.3,1014,2.4
2023-04-15,07:50,201.7,2.7,7.5,79,338,2.2,1014,3.6
2023-04-15,08:00,354.6,9,8,75,321,3.1,1014,4.5
2023-04-15,08:10,279.5,3.3,8.3,73,312,2.8,1014.2,4.5
2023-04-15,08:20,224.4,0,8.3,69,305,3.3,1014.2,5.1
2023-04-15,08:30,270.8,0,8.1,71,300,3.5,1014.2,5.7
2023-04-15,08:40,362.6,4.7,8.1,73,287,3.1,1014.2,5.1
2023-04-15,08:50,532.3,10,8.9,72,288,2.5,1014.2,4.5
2023-04-15,09:00,618.7,10,9.7,67,301,2.2,1014.2,3.6
2023-04-15,09:10,513.1,10,9.8,56,319,3,1014,6
2023-04-15,09:20,597.7,10,9.9,56,327,3.4,1014.3,6.9
2023-04-15,09:30,525.3,9.3,10.5,54,326,2.8,1014.3,5.4
2023-04-15,09:40,624.4,10,10.3,57,317,2.6,1014.3,5.4
2023-04-15,09:50,482,9.7,9.5,58,317,3.5,1014.3,6.6
2023-04-15,10:00,444.1,7,9.8,59,313,,1014.5,6.3
2023-04-15,10:10,421.2,8,9.7,56,313,3.8,1014.5,5.4
2023-04-15,10:20,461.3,9.7,10,55,320,3.5,1014.3,6
2023-04-15,10:30,417.2,10,10.2,54,316,3.7,1014.5,6
2023-04-15,10:40,414.5,10,10.5,52,324,2.8,1014.7,4.5
2023-04-15,10:50,462.5,10,10.2,49,351,3.3,1014.5,4.8
2023-04-15,11:00,504.3,10,10.7,48,349,2,1014.7,5.7
2023-04-15,11:10,530.7,9.7,10.6,48,343,2.7,1014.7,6
2023-04-15,11:20,439.2,2,10.7,47,329,2.8,1014.7,4.8
2023-04-15,11:30,437.2,0.3,10.9,51,300,2.4,1014.7,4.8
2023-04-15,11:40,500,6,11,46,321,1.9,1015,3.9
2023-04-15,11:50,521.8,5.3,11,50,307,2.9,1014.8,4.8
2023-04-15,12:00,408.8,0,11,49,307,2.9,1014.8,5.4
